"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         654,       -11.9735308,      -11.93477522,      -11.69108435,      -12.60132561,      -11.40439617
          0,           0,         655,      -11.96369541,      -11.92192297,      -11.69061147,      -12.42029296,      -11.39437986
          0,           0,         656,      -11.96628992,      -11.92625017,        -11.690986,      -12.58875158,       -11.3973217
          0,           0,         657,      -11.97462411,      -11.93639927,      -11.69115126,      -12.66931302,      -11.40541964
          0,           0,         658,       -11.9764422,      -11.93867203,      -11.69122027,      -12.65273884,      -11.40729431
          0,           0,         659,      -11.97034534,      -11.93033695,      -11.69108945,      -12.50549269,       -11.4010955
          0,           0,         660,      -11.97167112,      -11.93285875,      -11.69120757,      -12.65089867,      -11.40267657
          0,           0,         661,      -11.97715507,       -11.9396307,      -11.69121379,      -12.69534688,      -11.40802601
          0,           0,         662,      -11.97821075,      -11.94097568,      -11.69117323,      -12.66355317,       -11.4091263
          0,           0,         663,      -11.97391857,      -11.93500324,      -11.69111093,      -12.55031099,      -11.40474798
          0,           0,         664,      -11.95340855,       -11.9068878,      -11.68977445,      -12.30794541,      -11.38398177
          0,           0,         665,      -11.95818571,      -11.91465122,      -11.69072659,      -12.49675857,      -11.38952981
          0,           0,         666,      -11.97050734,      -11.93014537,      -11.69103774,      -12.61206123,      -11.40136852
          0,           0,         667,      -11.97322081,      -11.93405348,      -11.69113169,      -12.60063624,      -11.40409411
          0,           0,         668,      -11.96339068,      -11.92138825,      -11.69068754,      -12.41886865,      -11.39405491
          0,           0,         669,      -11.96566287,      -11.92533366,      -11.69103351,      -12.59212784,      -11.39670627
          0,           0,         670,      -11.97440409,      -11.93594183,      -11.69118749,      -12.67424873,      -11.40520109
          0,           0,         671,      -11.97628958,      -11.93839606,      -11.69124154,      -12.65336558,      -11.40713506
          0,           0,         672,        -11.969708,      -11.92945533,      -11.69109914,      -12.49835583,      -11.40045099
          0,           0,         673,      -11.97126834,      -11.93232565,      -11.69119496,      -12.64788692,      -11.40227449
          0,           0,         674,      -11.97690198,      -11.93930299,      -11.69122312,      -12.69601032,      -11.40776365
          0,           0,         675,      -11.97808353,      -11.94079263,      -11.69116644,      -12.66277646,      -11.40899423
          0,           0,         676,      -11.97369233,      -11.93469835,      -11.69112695,      -12.54706674,      -11.40450868
          0,           0,         677,      -11.97570027,      -11.93656393,      -11.69104977,      -12.51631583,      -11.40655548
          0,           0,         678,      -11.95484187,      -11.90943014,      -11.68961573,      -12.30190357,      -11.38538346
          0,           0,         679,      -11.95535735,      -11.91203964,      -11.69054585,      -12.47611252,       -11.3866864
          0,           0,         680,       -11.9688473,      -11.92836918,      -11.69082297,      -12.57269643,      -11.39971128
          0,           0,         681,      -11.97201653,      -11.93257192,      -11.69092109,      -12.57068035,      -11.40289173
          0,           0,         682,      -11.96193395,      -11.91939249,      -11.69053193,       -12.4035188,      -11.39257205
          0,           0,         683,      -11.96462871,      -11.92407743,      -11.69094654,      -12.57760142,      -11.39565336
          0,           0,         684,      -11.97400802,       -11.9355119,      -11.69110127,      -12.65759851,       -11.4047835
          0,           0,         685,      -11.97579364,      -11.93777793,      -11.69116366,      -12.63681062,      -11.40665382
          0,           0,         686,      -11.96942027,      -11.92904427,      -11.69104633,      -12.49161823,       -11.4001692
          0,           0,         687,      -11.97182045,      -11.93117706,      -11.69085399,      -12.43631973,      -11.40261625
          0,           0,         688,      -11.96447019,      -11.92397704,      -11.69110212,       -12.6114505,      -11.39554361
          0,           0,         689,      -11.97359508,      -11.93483492,      -11.69113412,      -12.66301291,      -11.40440455
          0,           0,         690,      -11.97637318,      -11.93823481,      -11.69111658,       -12.6463883,      -11.40727036
          0,           0,         691,      -11.97249074,      -11.93290517,      -11.69114673,      -12.54009036,       -11.4032792
          0,           0,         692,      -11.97414865,      -11.93581181,      -11.69105979,      -12.64837328,      -11.40510389
          0,           0,         693,      -11.97817554,      -11.94089438,      -11.69101266,      -12.66193775,      -11.40906808
          0,           0,         694,      -11.97904232,       -11.9420234,      -11.69090163,      -12.63457013,      -11.40998507
          0,           0,         695,      -11.97628379,      -11.93812371,       -11.6908915,      -12.56242919,      -11.40716258
          0,           0,         696,      -11.97708284,       -11.9396358,      -11.69079135,      -12.62873053,      -11.40807079
          0,           0,         697,      -11.97935356,      -11.94251498,      -11.69077147,      -12.63610389,      -11.41028538
          0,           0,         698,      -11.97982096,      -11.94311335,      -11.69073931,      -12.61961986,      -11.41077612
          0,           0,         699,      -11.97783485,      -11.94031718,      -11.69075531,      -12.57377461,      -11.40873825
          0,           0,         700,      -11.96809589,      -11.92669617,      -11.69036574,      -12.42620861,      -11.39886469
          0,           0,         701,      -11.97071877,      -11.93104735,       -11.6908352,      -12.57311936,      -11.40185897
          0,           0,         702,      -11.97630819,      -11.93814778,       -11.6910991,      -12.65641535,      -11.40722632
          0,           0,         703,      -11.97766711,      -11.94009868,      -11.69120506,      -12.66116766,      -11.40859577
          0,           0,         704,      -11.97262191,      -11.93341749,      -11.69107952,      -12.53117608,      -11.40343204
          0,           0,         705,      -11.97511081,      -11.93595654,       -11.6909029,       -12.4931977,       -11.4060029
          0,           0,         706,      -11.97422569,      -11.93517527,      -11.69069327,      -12.48110646,      -11.40513268
          0,           0,         707,       -11.9677333,      -11.92824389,      -11.69086243,       -12.5919132,      -11.39875103
          0,           0,         708,      -11.97461959,      -11.93607305,       -11.6909118,       -12.6284516,      -11.40549135
