"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,        6502,      -14.07478418,      -13.97961875,      -14.15570553
          0,           0,        6503,      -14.05663127,      -13.94227093,      -14.14882637
          0,           0,        6504,      -14.05527552,      -13.91596033,      -14.12456937
          0,           0,        6505,      -13.94673999,      -13.82833256,      -14.11450029
          0,           0,        6506,      -14.05292617,      -13.91732502,      -14.17160068
          0,           0,        6507,      -14.02234094,      -13.91944081,      -14.16995402
          0,           0,        6508,       -13.9551026,      -13.83604034,      -14.12862103
          0,           0,        6509,      -14.06369889,      -13.91930871,       -14.1601171
          0,           0,        6510,       -13.9982327,      -13.87829628,      -14.15595091
          0,           0,        6511,      -14.06523668,      -13.95731859,       -14.1948476
          0,           0,        6512,      -13.98359925,      -13.83948503,      -14.10085415
          0,           0,        6513,      -14.11610568,      -13.97349744,      -14.19804876
          0,           0,        6514,      -14.01828796,      -13.90538091,      -14.12917278
          0,           0,        6515,      -14.06500883,      -13.93836674,      -14.15949522
          0,           0,        6516,       -14.1349921,      -13.99029439,      -14.19325107
          0,           0,        6517,      -14.05070438,      -13.90209951,       -14.2177435
          0,           0,        6518,      -14.10573293,      -14.00018403,      -14.21685008
          0,           0,        6519,      -14.12833673,      -14.00756901,      -14.23136514
          0,           0,        6520,      -14.11147016,      -13.99740811,       -14.1843716
          0,           0,        6521,      -14.04522016,      -13.91919853,      -14.15160155
          0,           0,        6522,      -14.10121646,      -13.95846545,      -14.16669379
          0,           0,        6523,      -14.05131671,      -13.92349159,      -14.12167209
          0,           0,        6524,      -14.02073018,       -13.9022164,      -14.12650295
          0,           0,        6525,      -14.04631854,      -13.89831707,      -14.11144043
          0,           0,        6526,       -14.0595159,      -13.92466774,      -14.15312506
          0,           0,        6527,      -14.02957466,      -13.90026559,      -14.12050186
          0,           0,        6528,      -14.00566315,       -13.8736844,      -14.08833476
          0,           0,        6529,      -14.07322505,      -13.95250702,      -14.21769795
          0,           0,        6530,      -13.98468087,      -13.87637148,      -14.13525799
          0,           0,        6531,      -13.99092407,      -13.88711331,      -14.17008849
          0,           0,        6532,      -14.08785519,      -13.96373363,      -14.19238096
          0,           0,        6533,      -13.99511851,        -13.873092,      -14.14123101
          0,           0,        6534,       -13.9916874,      -13.86699881,      -14.13411263
          0,           0,        6535,      -14.01446973,      -13.88411934,      -14.07678622
          0,           0,        6536,      -14.06907141,      -13.94755568,      -14.13920335
          0,           0,        6537,      -14.06453887,      -13.93124148,       -14.1966176
          0,           0,        6538,      -14.08800372,      -13.96414363,      -14.20292214
          0,           0,        6539,      -14.09881851,      -13.98212473,      -14.16154535
          0,           0,        6540,      -13.98589335,      -13.84392545,      -14.07426698
          0,           0,        6541,      -14.03840572,      -13.91156517,      -14.13299187
          0,           0,        6542,      -14.09391235,      -13.97993738,      -14.19400082
          0,           0,        6543,      -14.04984052,       -13.9335281,      -14.11580844
          0,           0,        6544,      -14.06192923,      -13.93006105,      -14.16336664
          0,           0,        6545,      -14.02519062,      -13.88909298,      -14.12006719
          0,           0,        6546,      -14.05124411,      -13.91680558,        -14.172573
          0,           0,        6547,       -14.1354578,      -14.01940087,      -14.22055066
          0,           0,        6548,      -14.05314195,      -13.92957344,      -14.11688051
          0,           0,        6549,      -14.09053602,      -13.96197075,       -14.1806069
          0,           0,        6550,      -14.11400489,      -13.99003692,       -14.1641021
          0,           0,        6551,      -14.13466224,       -13.9983532,      -14.21095116
          0,           0,        6552,      -14.02489748,      -13.89736432,      -14.15872221
          0,           0,        6553,        -14.089019,      -13.98485495,      -14.19664002
          0,           0,        6554,      -14.02317734,      -13.90170254,      -14.13002256
          0,           0,        6555,       -14.0555945,      -13.91912037,      -14.19205519
          0,           0,        6556,       -14.0304815,      -13.91061068,      -14.09424086
          0,           0,        6557,      -14.01539116,      -13.88405456,      -14.10456037
          0,           0,        6558,      -14.06643674,      -13.92799355,      -14.17707828
          0,           0,        6559,      -14.05966035,       -13.9112634,      -14.14209056
          0,           0,        6560,      -14.03701418,      -13.90790895,      -14.15120549
          0,           0,        6561,      -13.99683947,      -13.88132014,      -14.15718962
          0,           0,        6562,      -14.04640365,      -13.91998995,      -14.20771053
          0,           0,        6563,      -14.07072954,      -13.96597631,      -14.13019713
          0,           0,        6564,      -14.03477931,       -13.9099099,      -14.10194959
          0,           0,        6565,      -14.07061465,      -13.94222844,      -14.14600886
